ID,provincia,departamento,localidad,nombre_barrio,otros_nombres_barrio,tipo_de_barrio,cantidad_de_familias,anio_creo_barrio,luz,excretas,agua,energia_calefaccion,energia_cocinar,emergencias_policia,emergencias_bomberos,emergencias_ambulancia,plantacion_forestal,ribera_rio,pendiente,basural,torres_de_alta_tension,linea_de_tren,camino_de_alto_trafico,desechos_industriales,actividad_agropecuaria,relleno_sanitario,inundaciones,jardin_de_infantes,escuela_primaria,escuela_secundaria,hospital,sala_medica,comisaria,parada_transporte_publico,plaza,centro_de_deportes,alcantarillado,asfalto,alumbrado,recoleccion_de_residuos,organizaciones_externas,mayores_problemas_barrio1,cosas_que_mas_le_gustan1,poligono,IDENTIFICAR,anio
TE_002349,MISIONES,CAPITAL,POSADAS,"Villa del Barrio Irigoyen",,VILLA,70,1994,"CONEXIÓN IRREGULAR A LA RED PÚBLICA. (ENGANCHADOS A LA RED, CABLES A LOS POSTES DE LUZ DE LA CALLE, DE UNA FAMILIA A OTRA, ETC)","DESAGÜE SÓLO A POZO NEGRO / CIEGO U HOYO, EXCAVACIÓN A TIERRA","CONEXIÓN IRREGULAR A LA RED PÚBLICA (HECHA POR LOS VECINOS, SIN PAGAR FACTURA / CHAPITA DE AGUA, GENERALMENTE MEDIANTE MANGUERAS)","ENERGÍA ELÉCTRICA ( CALENTADOR/ESTUFA ELÉCTRICO)","GAS EN GARRAFA","A VECES","A VECES","A VECES","NO SE ENCUENTRA CERCA DEL BARRIO","NO SE ENCUENTRA CERCA DEL BARRIO","NO SE ENCUENTRA CERCA DEL BARRIO","NO SE ENCUENTRA CERCA DEL BARRIO","NO SE ENCUENTRA CERCA DEL BARRIO","NO SE ENCUENTRA CERCA DEL BARRIO","NO SE ENCUENTRA CERCA DEL BARRIO","NO SE ENCUENTRA CERCA DEL BARRIO","NO SE ENCUENTRA CERCA DEL BARRIO","NO SE ENCUENTRA CERCA DEL BARRIO","CADA VEZ QUE LLUEVE FUERTE (MUCHAS VECES POR AÑO)","A MENOS DE 10 CUADRAS (1 KM)","A MENOS DE 10 CUADRAS (1 KM)","A MENOS DE 10 CUADRAS (1 KM)","ENTRE 11 Y 30 CUADRAS(1 Y 3 KM)","A MENOS DE 10 CUADRAS (1 KM)","ENTRE 31 Y 50 CUADRAS(3 Y 5 KM)","A MENOS DE 10 CUADRAS (1 KM)","A MENOS DE 10 CUADRAS (1 KM)","A MENOS DE 10 CUADRAS (1 KM)",NO,NO,"SI, PROVISTOS POR EL ESTADO.","SI, DE MANERA FORMAL. (EL CAMIÓN INGRESA AL BARRIO)",NO,"FALTA DE ACCESO A LOS SERVICIOS","UNIÓN Y FAMILIARIDAD ENTRE VECINOS","-55.89503599999999,-27.402042 -55.89502499999999,-27.401457 -55.896389,-27.401305 -55.896584,-27.401868 -55.89503599999999,-27.402042","CUMPLE CON LA DEFINICIÓN ",2016
TE_002350,MISIONES,CAPITAL,POSADAS,"Calle 72",,VILLA,130,1995,"CONEXIÓN IRREGULAR A LA RED PÚBLICA. (ENGANCHADOS A LA RED, CABLES A LOS POSTES DE LUZ DE LA CALLE, DE UNA FAMILIA A OTRA, ETC)","DESAGÜE SÓLO A POZO NEGRO / CIEGO U HOYO, EXCAVACIÓN A TIERRA","CONEXIÓN IRREGULAR A LA RED PÚBLICA (HECHA POR LOS VECINOS, SIN PAGAR FACTURA / CHAPITA DE AGUA, GENERALMENTE MEDIANTE MANGUERAS)","LEÑA O CARBÓN","GAS EN GARRAFA",SIEMPRE,SIEMPRE,SIEMPRE,"NO SE ENCUENTRA CERCA DEL BARRIO","NO SE ENCUENTRA CERCA DEL BARRIO","NO SE ENCUENTRA CERCA DEL BARRIO","NO SE ENCUENTRA CERCA DEL BARRIO","NO SE ENCUENTRA CERCA DEL BARRIO","NO SE ENCUENTRA CERCA DEL BARRIO","NO SE ENCUENTRA CERCA DEL BARRIO","NO SE ENCUENTRA CERCA DEL BARRIO","NO SE ENCUENTRA CERCA DEL BARRIO","NO SE ENCUENTRA CERCA DEL BARRIO","OCASIONALMENTE (ALGUNAS VECES POR AÑO)","A MENOS DE 10 CUADRAS (1 KM)","A MENOS DE 10 CUADRAS (1 KM)","A MENOS DE 10 CUADRAS (1 KM)","MÁS DE 50 CUADRAS(+5 KM)","MÁS DE 50 CUADRAS(+5 KM)","MÁS DE 50 CUADRAS(+5 KM)","A MENOS DE 10 CUADRAS (1 KM)","A MENOS DE 10 CUADRAS (1 KM)","MÁS DE 50 CUADRAS(+5 KM)",NO,NO,"SI, PROVISTOS POR EL ESTADO.","SI, DE MANERA FORMAL. (EL CAMIÓN INGRESA AL BARRIO)",NO,"FALTA DE ACCESO A LOS SERVICIOS","ÓPTIMA LOCALIZACIÓN","-55.947788,-27.376538 -55.947841,-27.376851 -55.947779,-27.376883 -55.947774,-27.3769 -55.947763,-27.376917 -55.947832,-27.377272 -55.94730600000001,-27.377328 -55.947206,-27.3766 -55.94693300000001,-27.376595 -55.946824,-27.37578600000001 -55.94804,-27.375623 -55.94817,-27.376474 -55.947788,-27.376538","CUMPLE CON LA DEFINICIÓN ",2016
TE_002352,MISIONES,CAPITAL,POSADAS,"Villa de la calle 129","Calle 129",VILLA,15,1985,"CONEXIÓN IRREGULAR A LA RED PÚBLICA. (ENGANCHADOS A LA RED, CABLES A LOS POSTES DE LUZ DE LA CALLE, DE UNA FAMILIA A OTRA, ETC)","DESAGÜE SÓLO A POZO NEGRO / CIEGO U HOYO, EXCAVACIÓN A TIERRA","CONEXIÓN IRREGULAR A LA RED PÚBLICA (HECHA POR LOS VECINOS, SIN PAGAR FACTURA / CHAPITA DE AGUA, GENERALMENTE MEDIANTE MANGUERAS)","ENERGÍA ELÉCTRICA ( CALENTADOR/ESTUFA ELÉCTRICO)","GAS EN GARRAFA","A VECES",NUNCA,NUNCA,"NO SE ENCUENTRA CERCA DEL BARRIO","NO SE ENCUENTRA CERCA DEL BARRIO","NO SE ENCUENTRA CERCA DEL BARRIO",,,,,,,,"CADA VEZ QUE LLUEVE FUERTE (MUCHAS VECES POR AÑO)","ENTRE 11 Y 30 CUADRAS(1 Y 3 KM)","ENTRE 11 Y 30 CUADRAS(1 Y 3 KM)","A MENOS DE 10 CUADRAS (1 KM)","MÁS DE 50 CUADRAS(+5 KM)","A MENOS DE 10 CUADRAS (1 KM)","A MENOS DE 10 CUADRAS (1 KM)","A MENOS DE 10 CUADRAS (1 KM)","A MENOS DE 10 CUADRAS (1 KM)","MÁS DE 50 CUADRAS(+5 KM)",NO,NO,"SI, PROVISTOS POR EL ESTADO.",NO,NO,"FALTA DE ACCESO A LOS SERVICIOS",TRANQUILIDAD,"-55.940959,-27.38654100000001 -55.940163,-27.386621 -55.940123,-27.386531 -55.940137,-27.38645 -55.940823,-27.386363 -55.940794,-27.386065 -55.940898,-27.386052 -55.940959,-27.38654100000001","CUMPLE CON LA DEFINICIÓN ",2016
TE_002354,MISIONES,CAPITAL,POSADAS,"Chacra 181","Barrio Regimiento",VILLA,1000,1982,"CONEXIÓN IRREGULAR A LA RED PÚBLICA. (ENGANCHADOS A LA RED, CABLES A LOS POSTES DE LUZ DE LA CALLE, DE UNA FAMILIA A OTRA, ETC)","DESAGÜE SÓLO A POZO NEGRO / CIEGO U HOYO, EXCAVACIÓN A TIERRA","CONEXIÓN IRREGULAR A LA RED PÚBLICA (HECHA POR LOS VECINOS, SIN PAGAR FACTURA / CHAPITA DE AGUA, GENERALMENTE MEDIANTE MANGUERAS)","ENERGÍA ELÉCTRICA ( CALENTADOR/ESTUFA ELÉCTRICO)","GAS EN GARRAFA","A VECES",NUNCA,NUNCA,"NO SE ENCUENTRA CERCA DEL BARRIO","NO SE ENCUENTRA CERCA DEL BARRIO",,"NO SE ENCUENTRA CERCA DEL BARRIO","NO SE ENCUENTRA CERCA DEL BARRIO","NO SE ENCUENTRA CERCA DEL BARRIO","NO SE ENCUENTRA CERCA DEL BARRIO","NO SE ENCUENTRA CERCA DEL BARRIO","NO SE ENCUENTRA CERCA DEL BARRIO","NO SE ENCUENTRA CERCA DEL BARRIO","CADA VEZ QUE LLUEVE FUERTE (MUCHAS VECES POR AÑO)","A MENOS DE 10 CUADRAS (1 KM)","A MENOS DE 10 CUADRAS (1 KM)","A MENOS DE 10 CUADRAS (1 KM)","MÁS DE 50 CUADRAS(+5 KM)","A MENOS DE 10 CUADRAS (1 KM)","A MENOS DE 10 CUADRAS (1 KM)","A MENOS DE 10 CUADRAS (1 KM)","A MENOS DE 10 CUADRAS (1 KM)","NO SABE / NO RESPONDE",NO,NO,"SI, PROVISTOS POR EL ESTADO.",NO,NO,DROGA/ALCOHOL/TABACO,OTRO,"-55.919121,-27.358505 -55.917189,-27.358765 -55.916954,-27.357407 -55.91521399999999,-27.357591 -55.91496200000001,-27.355126 -55.916502,-27.35508 -55.917334,-27.35518 -55.918042,-27.355137 -55.91867000000001,-27.354943 -55.919121,-27.358505","CUMPLE CON LA DEFINICIÓN ",2016
TE_002356,MISIONES,CAPITAL,POSADAS,"Chacra 190 del Barrio Laurel",,ASENTAMIENTO,60,1990,"RED PÚBLICA CON MEDIDORES DOMICILIARIOS. (CADA FAMILIA CON SU FACTURA, CON SU PROPIO MEDIDOR)","DESAGÜE SÓLO A POZO NEGRO / CIEGO U HOYO, EXCAVACIÓN A TIERRA","CONEXIÓN IRREGULAR A LA RED PÚBLICA (HECHA POR LOS VECINOS, SIN PAGAR FACTURA / CHAPITA DE AGUA, GENERALMENTE MEDIANTE MANGUERAS)","ENERGÍA ELÉCTRICA ( CALENTADOR/ESTUFA ELÉCTRICO)","GAS EN GARRAFA",SIEMPRE,SIEMPRE,"A VECES","NO SE ENCUENTRA CERCA DEL BARRIO","NO SE ENCUENTRA CERCA DEL BARRIO","NO SE ENCUENTRA CERCA DEL BARRIO","NO SE ENCUENTRA CERCA DEL BARRIO","NO SE ENCUENTRA CERCA DEL BARRIO","NO SE ENCUENTRA CERCA DEL BARRIO","NO SE ENCUENTRA CERCA DEL BARRIO","NO SE ENCUENTRA CERCA DEL BARRIO","NO SE ENCUENTRA CERCA DEL BARRIO","NO SE ENCUENTRA CERCA DEL BARRIO","SOLAMENTE CUANDO DILUVIA (UNA O DOS VECES POR AÑO)","A MENOS DE 10 CUADRAS (1 KM)","A MENOS DE 10 CUADRAS (1 KM)","A MENOS DE 10 CUADRAS (1 KM)","ENTRE 11 Y 30 CUADRAS(1 Y 3 KM)","A MENOS DE 10 CUADRAS (1 KM)","A MENOS DE 10 CUADRAS (1 KM)","A MENOS DE 10 CUADRAS (1 KM)","ENTRE 11 Y 30 CUADRAS(1 Y 3 KM)","NO SABE / NO RESPONDE",NO,NO,NO,NO,NO,"FALTA DE ACCESO A LOS SERVICIOS",TRANQUILIDAD,"-55.931166,-27.359765 -55.931209,-27.360173 -55.930877,-27.360235 -55.93088899999999,-27.360363 -55.931031,-27.360535 -55.93261999999999,-27.360286 -55.932509,-27.359594 -55.932511,-27.359516 -55.932506,-27.359252 -55.932472,-27.358895 -55.93243900000001,-27.358699 -55.93102700000001,-27.358891 -55.931166,-27.359765","CUMPLE CON LA DEFINICIÓN ",2016
TE_002357,MISIONES,CAPITAL,POSADAS,"Asentamiento de la Ch 187",,ASENTAMIENTO,95,1983,OTRO,"DESAGÜE SÓLO A POZO NEGRO / CIEGO U HOYO, EXCAVACIÓN A TIERRA","CONEXIÓN IRREGULAR A LA RED PÚBLICA (HECHA POR LOS VECINOS, SIN PAGAR FACTURA / CHAPITA DE AGUA, GENERALMENTE MEDIANTE MANGUERAS)","ENERGÍA ELÉCTRICA ( CALENTADOR/ESTUFA ELÉCTRICO)","GAS EN GARRAFA",SIEMPRE,SIEMPRE,SIEMPRE,"NO SE ENCUENTRA CERCA DEL BARRIO","A MENOS DE 50 MTS","NO SE ENCUENTRA CERCA DEL BARRIO","NO SE ENCUENTRA CERCA DEL BARRIO","NO SE ENCUENTRA CERCA DEL BARRIO","NO SE ENCUENTRA CERCA DEL BARRIO","NO SE ENCUENTRA CERCA DEL BARRIO","NO SE ENCUENTRA CERCA DEL BARRIO","NO SE ENCUENTRA CERCA DEL BARRIO","NO SE ENCUENTRA CERCA DEL BARRIO","CADA VEZ QUE LLUEVE FUERTE (MUCHAS VECES POR AÑO)","A MENOS DE 10 CUADRAS (1 KM)","A MENOS DE 10 CUADRAS (1 KM)","A MENOS DE 10 CUADRAS (1 KM)","ENTRE 31 Y 50 CUADRAS(3 Y 5 KM)","A MENOS DE 10 CUADRAS (1 KM)","A MENOS DE 10 CUADRAS (1 KM)","A MENOS DE 10 CUADRAS (1 KM)","A MENOS DE 10 CUADRAS (1 KM)","NO SABE / NO RESPONDE",NO,NO,"SI, PROVISTOS POR EL ESTADO.","SI, DE MANERA FORMAL. (EL CAMIÓN INGRESA AL BARRIO)",NO,OTRO,SEGURIDAD,"-55.927843,-27.35920700000001 -55.926841,-27.359306 -55.926639,-27.357724 -55.927588,-27.357617 -55.927683,-27.358289 -55.927705,-27.358349 -55.92783399999999,-27.358371 -55.92782400000001,-27.358693 -55.927803,-27.35891 -55.927843,-27.35920700000001","CUMPLE CON LA DEFINICIÓN ",2016
TE_002358,MISIONES,CAPITAL,POSADAS,"Villa de la Chacra 127",,VILLA,40,1976,"CONEXIÓN IRREGULAR A LA RED PÚBLICA. (ENGANCHADOS A LA RED, CABLES A LOS POSTES DE LUZ DE LA CALLE, DE UNA FAMILIA A OTRA, ETC)","DESAGÜE SÓLO A POZO NEGRO / CIEGO U HOYO, EXCAVACIÓN A TIERRA","CONEXIÓN IRREGULAR A LA RED PÚBLICA (HECHA POR LOS VECINOS, SIN PAGAR FACTURA / CHAPITA DE AGUA, GENERALMENTE MEDIANTE MANGUERAS)","NO TIENE","GAS EN GARRAFA","A VECES",SIEMPRE,SIEMPRE,"NO SE ENCUENTRA CERCA DEL BARRIO","NO SE ENCUENTRA CERCA DEL BARRIO","NO SE ENCUENTRA CERCA DEL BARRIO","NO SE ENCUENTRA CERCA DEL BARRIO","NO SE ENCUENTRA CERCA DEL BARRIO","NO SE ENCUENTRA CERCA DEL BARRIO","NO SE ENCUENTRA CERCA DEL BARRIO","NO SE ENCUENTRA CERCA DEL BARRIO","NO SE ENCUENTRA CERCA DEL BARRIO","NO SE ENCUENTRA CERCA DEL BARRIO","CADA VEZ QUE LLUEVE FUERTE (MUCHAS VECES POR AÑO)","A MENOS DE 10 CUADRAS (1 KM)","A MENOS DE 10 CUADRAS (1 KM)","A MENOS DE 10 CUADRAS (1 KM)","ENTRE 11 Y 30 CUADRAS(1 Y 3 KM)","A MENOS DE 10 CUADRAS (1 KM)","ENTRE 11 Y 30 CUADRAS(1 Y 3 KM)","A MENOS DE 10 CUADRAS (1 KM)","ENTRE 11 Y 30 CUADRAS(1 Y 3 KM)","NO SABE / NO RESPONDE",NO,NO,"SI, PROVISTOS POR EL ESTADO.","SI, DE MANERA FORMAL. (EL CAMIÓN INGRESA AL BARRIO)",NO,"FALTA DE PAVIMENTACIÓN",TRANQUILIDAD,"-55.938315,-27.372964 -55.938252,-27.372823 -55.93822200000001,-27.372714 -55.93817399999999,-27.372435 -55.938096,-27.372418 -55.938027,-27.37238500000001 -55.937992,-27.37165 -55.938119,-27.371652 -55.93814,-27.372235 -55.939003,-27.372201 -55.939113,-27.37231900000001 -55.939251,-27.372891 -55.938315,-27.372964","CUMPLE CON LA DEFINICIÓN ",2016
TE_002359,"BUENOS AIRES","FLORENCIO VARELA","VILLA BROWN","San Francisco chico","Ssn Francisco este",ASENTAMIENTO,120,1975,"RED PÚBLICA CON MEDIDORES DOMICILIARIOS. (CADA FAMILIA CON SU FACTURA, CON SU PROPIO MEDIDOR)","DESAGÜE SÓLO A POZO NEGRO / CIEGO U HOYO, EXCAVACIÓN A TIERRA","CONEXIÓN IRREGULAR A LA RED PÚBLICA (HECHA POR LOS VECINOS, SIN PAGAR FACTURA / CHAPITA DE AGUA, GENERALMENTE MEDIANTE MANGUERAS)","ENERGÍA ELÉCTRICA ( CALENTADOR/ESTUFA ELÉCTRICO)","GAS NATURAL DE RED PÚBLICA",SIEMPRE,SIEMPRE,SIEMPRE,"NO SE ENCUENTRA CERCA DEL BARRIO","NO SE ENCUENTRA CERCA DEL BARRIO","NO SE ENCUENTRA CERCA DEL BARRIO","NO SE ENCUENTRA CERCA DEL BARRIO","NO SE ENCUENTRA CERCA DEL BARRIO","NO SE ENCUENTRA CERCA DEL BARRIO","DENTRO DEL BARRIO","NO SE ENCUENTRA CERCA DEL BARRIO","A MENOS DE 100 MTS","NO SE ENCUENTRA CERCA DEL BARRIO",,"ENTRE 11 Y 30 CUADRAS(1 Y 3 KM)","A MENOS DE 10 CUADRAS (1 KM)","A MENOS DE 10 CUADRAS (1 KM)","ENTRE 31 Y 50 CUADRAS(3 Y 5 KM)","A MENOS DE 10 CUADRAS (1 KM)","ENTRE 31 Y 50 CUADRAS(3 Y 5 KM)","DENTRO DEL BARRIO","ENTRE 31 Y 50 CUADRAS(3 Y 5 KM)","A MENOS DE 10 CUADRAS (1 KM)","SI, PROVISTOS POR EL ESTADO.",SÍ,"SI, PROVISTOS POR EL ESTADO.","SI, DE MANERA FORMAL. (EL CAMIÓN INGRESA AL BARRIO)",NO,DROGA/ALCOHOL/TABACO,TRANQUILIDAD,"-58.28140850000001,-34.8649032 -58.280282,-34.8663293 -58.2766932,-34.8644322 -58.2769132,-34.8626804 -58.28140850000001,-34.8649032","CUMPLE CON LA DEFINICIÓN ",2016
TE_002360,"BUENOS AIRES","FLORENCIO VARELA","VILLA BROWN","Los Quinchos",,ASENTAMIENTO,200,2004,"RED PÚBLICA CON MEDIDORES DOMICILIARIOS. (CADA FAMILIA CON SU FACTURA, CON SU PROPIO MEDIDOR)","DESAGÜE SÓLO A POZO NEGRO / CIEGO U HOYO, EXCAVACIÓN A TIERRA","CONEXIÓN IRREGULAR A LA RED PÚBLICA (HECHA POR LOS VECINOS, SIN PAGAR FACTURA / CHAPITA DE AGUA, GENERALMENTE MEDIANTE MANGUERAS)","ENERGÍA ELÉCTRICA ( CALENTADOR/ESTUFA ELÉCTRICO)","GAS EN GARRAFA",SIEMPRE,NUNCA,NUNCA,"NO SE ENCUENTRA CERCA DEL BARRIO","NO SE ENCUENTRA CERCA DEL BARRIO","NO SE ENCUENTRA CERCA DEL BARRIO","DENTRO DEL BARRIO","NO SE ENCUENTRA CERCA DEL BARRIO","NO SE ENCUENTRA CERCA DEL BARRIO","NO SE ENCUENTRA CERCA DEL BARRIO","NO SE ENCUENTRA CERCA DEL BARRIO","NO SE ENCUENTRA CERCA DEL BARRIO","NO SE ENCUENTRA CERCA DEL BARRIO","CADA VEZ QUE LLUEVE FUERTE (MUCHAS VECES POR AÑO)","ENTRE 11 Y 30 CUADRAS(1 Y 3 KM)","A MENOS DE 10 CUADRAS (1 KM)","A MENOS DE 10 CUADRAS (1 KM)","ENTRE 31 Y 50 CUADRAS(3 Y 5 KM)","ENTRE 11 Y 30 CUADRAS(1 Y 3 KM)","ENTRE 31 Y 50 CUADRAS(3 Y 5 KM)","ENTRE 11 Y 30 CUADRAS(1 Y 3 KM)","ENTRE 31 Y 50 CUADRAS(3 Y 5 KM)","ENTRE 31 Y 50 CUADRAS(3 Y 5 KM)",NO,NO,"SI, PROVISTOS POR EL ESTADO.",NO,NO,INSEGURIDAD/DELINCUENCIA,NINGUN/O/A,"-58.2855606,-34.8736354 -58.2862687,-34.8727375 -58.28663349999999,-34.8722534 -58.28711630000001,-34.8716548 -58.289938,-34.8730368 -58.28827499999999,-34.8751053 -58.2858074,-34.8740402 -58.2855606,-34.8736354","CUMPLE CON LA DEFINICIÓN ",2016
TE_002361,"BUENOS AIRES","FLORENCIO VARELA","LA CAPILLA","San Francisco Oeste (Nueva Toma)",,ASENTAMIENTO,200,1981,"RED PÚBLICA CON MEDIDORES DOMICILIARIOS. (CADA FAMILIA CON SU FACTURA, CON SU PROPIO MEDIDOR)","DESAGÜE SÓLO A POZO NEGRO / CIEGO U HOYO, EXCAVACIÓN A TIERRA","CONEXIÓN IRREGULAR A LA RED PÚBLICA (HECHA POR LOS VECINOS, SIN PAGAR FACTURA / CHAPITA DE AGUA, GENERALMENTE MEDIANTE MANGUERAS)","ENERGÍA ELÉCTRICA ( CALENTADOR/ESTUFA ELÉCTRICO)","GAS EN GARRAFA",SIEMPRE,SIEMPRE,SIEMPRE,"NO SE ENCUENTRA CERCA DEL BARRIO","NO SE ENCUENTRA CERCA DEL BARRIO","DENTRO DEL BARRIO","NO SE ENCUENTRA CERCA DEL BARRIO","NO SE ENCUENTRA CERCA DEL BARRIO","NO SE ENCUENTRA CERCA DEL BARRIO","NO SE ENCUENTRA CERCA DEL BARRIO","NO SE ENCUENTRA CERCA DEL BARRIO","NO SE ENCUENTRA CERCA DEL BARRIO","NO SE ENCUENTRA CERCA DEL BARRIO","CADA VEZ QUE LLUEVE FUERTE (MUCHAS VECES POR AÑO)","A MENOS DE 10 CUADRAS (1 KM)","A MENOS DE 10 CUADRAS (1 KM)","A MENOS DE 10 CUADRAS (1 KM)","ENTRE 31 Y 50 CUADRAS(3 Y 5 KM)","A MENOS DE 10 CUADRAS (1 KM)","MÁS DE 50 CUADRAS(+5 KM)","A MENOS DE 10 CUADRAS (1 KM)","ENTRE 31 Y 50 CUADRAS(3 Y 5 KM)","A MENOS DE 10 CUADRAS (1 KM)",NO,NO,NO,"SI, DE MANERA FORMAL. (EL CAMIÓN INGRESA AL BARRIO)",SÍ,OTRO,NINGUN/O/A,"-58.28710019999999,-34.8714612 -58.2859146,-34.87294 -58.2849651,-34.8723766 -58.284477,-34.873006 -58.2814407,-34.8710123 -58.2833236,-34.8687456 -58.28641889999999,-34.8704753 -58.28604339999999,-34.8709154 -58.28710019999999,-34.8714612","CUMPLE CON LA DEFINICIÓN ",2016
TE_002364,CHACO,"SAN FERNANDO",FONTANA,"Malvinas Argentinas 2","Barrio Obrero",ASENTAMIENTO,500,2010,"CONEXIÓN IRREGULAR A LA RED PÚBLICA. (ENGANCHADOS A LA RED, CABLES A LOS POSTES DE LUZ DE LA CALLE, DE UNA FAMILIA A OTRA, ETC)","DESAGÜE SÓLO A POZO NEGRO / CIEGO U HOYO, EXCAVACIÓN A TIERRA","CONEXIÓN IRREGULAR A LA RED PÚBLICA (HECHA POR LOS VECINOS, SIN PAGAR FACTURA / CHAPITA DE AGUA, GENERALMENTE MEDIANTE MANGUERAS)","NO TIENE","GAS EN GARRAFA",SIEMPRE,SIEMPRE,SIEMPRE,"NO SE ENCUENTRA CERCA DEL BARRIO","DENTRO DEL BARRIO","NO SE ENCUENTRA CERCA DEL BARRIO","DENTRO DEL BARRIO","A MENOS DE 10 MTS","NO SABE / NO RESPONDE","NO SE ENCUENTRA CERCA DEL BARRIO",,"NO SE ENCUENTRA CERCA DEL BARRIO","NO SE ENCUENTRA CERCA DEL BARRIO","CADA VEZ QUE LLUEVE FUERTE (MUCHAS VECES POR AÑO)","A MENOS DE 10 CUADRAS (1 KM)","A MENOS DE 10 CUADRAS (1 KM)","A MENOS DE 10 CUADRAS (1 KM)","ENTRE 11 Y 30 CUADRAS(1 Y 3 KM)","A MENOS DE 10 CUADRAS (1 KM)","ENTRE 11 Y 30 CUADRAS(1 Y 3 KM)","A MENOS DE 10 CUADRAS (1 KM)","DENTRO DEL BARRIO","ENTRE 11 Y 30 CUADRAS(1 Y 3 KM)",NO,NO,"SI, PROVISTOS POR EL ESTADO.",NO,NO,INSEGURIDAD/DELINCUENCIA,TRANQUILIDAD,"-59.02238715918206,-27.41740155010216 -59.02223575913667,-27.4175472927306 -59.02253353698368,-27.41783993560464 -59.02237106180903,-27.41800378448837 -59.02268439934527,-27.4182896522081 -59.0221422983651,-27.41888537045428 -59.0221735384865,-27.41892642752568 -59.0219665862864,-27.41917187638923 -59.02188409807236,-27.4191124814052 -59.0213341982228,-27.4196398110791 -59.02130081886386,-27.41967314700361 -59.02097033068015,-27.41997553396174 -59.02099952848414,-27.42005116072301 -59.02081903212854,-27.42022565531318 -59.0205987929974,-27.4203898129864 -59.0206100924003,-27.42047062437116 -59.02053589747793,-27.42055159326893 -59.02053675587722,-27.42058696760735 -59.02046364095567,-27.4206671663076 -59.02027651787935,-27.42075523732949 -59.02016908409489,-27.42066024218913 -59.02022107006511,-27.42055923886539 -59.02027028770302,-27.4204936457035 -59.02018590879728,-27.42037249651964 -59.02020061374957,-27.42028648851666 -59.02024761105335,-27.42019932112116 -59.01998683190195,-27.4202791250837 -59.01968644337503,-27.42049335168599 -59.01925719465483,-27.42007061911273 -59.01847141008727,-27.41938530632078 -59.01794191280659,-27.41970045424121 -59.0175313918616,-27.41930142384786 -59.01794898671705,-27.4190604846786 -59.01770633522419,-27.41829663341495 -59.01723593842634,-27.41831192164905 -59.01687076309922,-27.41798087138669 -59.01810721116982,-27.41654744634067 -59.01842757836856,-27.41644745416413 -59.01856359018062,-27.41653185163446 -59.02003254087259,-27.41536625884073 -59.02238715918206,-27.41740155010216","CUMPLE CON LA DEFINICIÓN ",2016
TE_002365,"BUENOS AIRES","MALVINAS ARGENTINAS","MALVINAS ARGENTINAS (CABECERA PDO.)","La 38","La Villita",ASENTAMIENTO,150,1985,"CONEXIÓN IRREGULAR A LA RED PÚBLICA. (ENGANCHADOS A LA RED, CABLES A LOS POSTES DE LUZ DE LA CALLE, DE UNA FAMILIA A OTRA, ETC)","DESAGÜE SÓLO A POZO NEGRO / CIEGO U HOYO, EXCAVACIÓN A TIERRA","TANQUE COMUNITARIO (TANQUE DE AGUA LA QUE ESTAN CONECTADOS LOS VECINOS)","ENERGÍA ELÉCTRICA ( CALENTADOR/ESTUFA ELÉCTRICO)","GAS EN GARRAFA",SIEMPRE,"A VECES",NUNCA,"NO SE ENCUENTRA CERCA DEL BARRIO","NO SE ENCUENTRA CERCA DEL BARRIO","NO SE ENCUENTRA CERCA DEL BARRIO","NO SE ENCUENTRA CERCA DEL BARRIO","NO SE ENCUENTRA CERCA DEL BARRIO","A MENOS DE 10 MTS","NO SE ENCUENTRA CERCA DEL BARRIO","NO SE ENCUENTRA CERCA DEL BARRIO","NO SE ENCUENTRA CERCA DEL BARRIO","NO SE ENCUENTRA CERCA DEL BARRIO","CADA VEZ QUE LLUEVE FUERTE (MUCHAS VECES POR AÑO)","A MENOS DE 10 CUADRAS (1 KM)","A MENOS DE 10 CUADRAS (1 KM)","A MENOS DE 10 CUADRAS (1 KM)","MÁS DE 50 CUADRAS(+5 KM)","A MENOS DE 10 CUADRAS (1 KM)","ENTRE 31 Y 50 CUADRAS(3 Y 5 KM)","A MENOS DE 10 CUADRAS (1 KM)","DENTRO DEL BARRIO","A MENOS DE 10 CUADRAS (1 KM)",NO,NO,"SI, PROVISTOS POR EL ESTADO.",NO,NO,INSEGURIDAD/DELINCUENCIA,"ÓPTIMA LOCALIZACIÓN","-58.7431791895161,-34.47926498898094 -58.74148249362117,-34.47837617825081 -58.74166098069201,-34.47814220668494 -58.74286723524833,-34.47756640526659 -58.74317048421143,-34.47753126884134 -58.74423014088107,-34.47717699878308 -58.744685,-34.47737 -58.7431791895161,-34.47926498898094","CUMPLE CON LA DEFINICIÓN ",2016
